country,year,co2_kt,co2_per_gdp,cereal_yield,fdi_perc_gdp,elec_access_perc,ch4_ttl,n2o_ttl,urb_pop_growth_perc,pop_growth_perc,gdp,gni_per_cap,pop,urb_pop,agr_land,co2_per_cap
MEX,2003,404692.2,0.34173583644463634,2964.0,2.4896554303788303,97.3593902587891,125959.095,37705.169,1.9071383624649039,1.48740053113001,729335024013.2249,7410.0,102429341,77520574,54.81108053190668,3.950940190076982
MEX,2004,414102.0,0.3276929303860236,3078.6,3.2140029076803365,98.597701,127153.41,36704.1192,1.8850048510026782,1.4696529746789,782242912348.3713,7860.0,103945813,78995700,54.82136886236786,3.9838256881015495
MEX,2005,432187.4,0.3221011503865216,3130.8,2.867481963220307,98.932728,128238.945,38930.5252,1.8379025233850594,1.42951167105736,877476892365.2637,8100.0,105442402,80460988,54.82136886236786,4.098800784147539
MEX,2006,448302.8,0.3017415524200166,3213.3,2.268278504733058,99.11416,130812.675,38255.2788,1.7633537031172775,1.36053857389621,975383402912.585,8750.0,106886790,81892383,54.82136886236786,4.1941833972186835
MEX,2007,457121.0,0.29286954988330577,3353.0,2.946650454011491,97.9146041870117,131238.555,39284.5766,1.7122359036728108,1.31623681916458,1052697085016.3497,9330.0,108302973,83306647,54.88824301036549,4.220761326653517
MEX,2008,459548.1,0.27785755450317107,3452.3,2.680419547630841,98.914037,131752.545,38459.5474,1.6593824073570291,1.26753574174522,1109987401386.375,9880.0,109684489,84700556,53.16751974073407,4.189727318691341
MEX,2009,448372.5,0.2740521416195917,3433.7,2.183370045384445,98.2967987060547,131011.8125,39022.9832,1.6219019921240394,1.23674369230562,900047015737.9949,8940.0,111049428,86085517,52.82131742071555,4.037593962212934
MEX,2010,462869.5,0.2659420173943108,3501.2,2.885677931027257,99.236696,132475.0425,39618.2398,1.7064033681494402,1.32657895725526,1057800597973.6508,9170.0,112532401,87567088,52.371202963039174,4.113210914250376
MEX,2011,478403.5,0.2503001693628549,3240.5,2.024131523111141,99.0047225952148,135079.97,41995.1668,1.8073070747990396,1.4276397653994,1180487226406.779,9430.0,114150481,89164082,52.121710949355695,4.1909897865432555
MEX,2012,486454.2,0.24168420953000164,3453.4,1.5179150859320807,99.111637,134455.895,41247.5512,1.772296087815335,1.39661546186197,1201093787127.416,10180.0,115755909,90758420,51.70503356567813,4.202413545903735
MEX,2013,475737.5,0.2304381722584082,3386.9,3.9960520611049315,99.1450500488281,128154.0375,42490.0936,1.6914361200733752,1.317160792789,1274443916251.6384,10400.0,117290686,92306597,51.17724221301988,4.056055226755174
MEX,2014,462240.1,0.21269752888344268,3581.9,2.1620069426904953,99.172928,136646.6675,42151.78913,1.6143460911167669,1.2414667155537,1315356131262.4836,10640.0,118755887,93808838,50.79760281900254,3.8923552480391983
MEX,2015,471632.6,0.21147653149323214,3470.1,3.0933337068120452,99.0,143502.2375,40545.44246,1.5359802968669025,1.16700884975484,1171870072962.7612,10310.0,120149897,95260846,50.76262249543455,3.925368325534228
MEX,2016,476394.6,0.1998925832644645,3748.8,3.6066900849594874,99.5,143447.7028,43595.29868,1.5008486774346015,1.13323428792033,1078493059306.9497,9530.0,121519221,96701350,50.58669204454848,3.920323024453884
MEX,2017,474498.5,0.19282551023596148,3799.7,2.8569259279445984,100.0,141232.8281,43877.23291,1.4441855406099606,1.08042073770937,1158912015259.013,9060.0,122839258,98108030,49.87062424445073,3.862759411978864
MEX,2018,444898.4,0.1754366010941971,3826.3,3.0966356326802567,99.5,142148.4884,43104.43534,1.3128668791684117,0.951668643927897,1222405556421.1277,9350.0,124013861,99404550,49.64942513953548,3.5874893049253584
MEX,2019,451828.8,0.17860528012636792,3992.4,2.3558755327631262,99.6,142624.8687,43635.05416,1.218921360037581,0.860265089734684,1269009571610.7576,9660.0,125085311,100623628,49.4385143650814,3.6121651406374964
NLD,2000,162096.7,0.31930367814945343,7905.5,15.116851703561831,100.0,23101.18764,14732.38692,1.7159221043894939,0.714770362784392,417479337444.7068,28160.0,15925513,12229998,58.00059241706161,10.178428789075744
NLD,2001,167116.1,0.3138230481865855,7280.5,12.0483086109171,100.0,22503.32837,14092.41885,2.0935812321597194,0.754840057734904,431586852369.68555,26840.0,16046180,12488742,56.95201421800948,10.414696831270746
NLD,2002,167429.4,0.3009774803540748,7313.9,5.378157020429349,100.0,21494.63022,13542.90419,2.2733141762488875,0.638291666268526,473861980070.98126,26390.0,16148929,12775902,57.46741706161137,10.367833061870542
NLD,2003,170362.8,0.30744968982040133,7956.8,3.5265449907141226,100.0,20702.23394,13389.37493,2.012103460202466,0.471814398788212,580070360701.9596,30290.0,16225302,13035570,56.685426540284354,10.499823054140993
NLD,2004,172116.5,0.2952001248890014,8066.3,21.252266297835927,100.0,20325.37518,14030.22253,1.796942841275587,0.347475412048658,658380081545.1754,36630.0,16281779,13271929,57.742890995260666,10.571111424617667
NLD,2005,167926.0,0.27347542711247214,7879.7,30.625137850050216,100.0,18925.75183,13986.71406,1.5934688036883131,0.23366314793854,685348181515.953,41960.0,16319868,13485107,57.39632701421801,10.289666558577556
NLD,2006,163702.7,0.2441966427353878,7854.2,51.161975193673236,100.0,18306.43071,13936.36213,1.3707367708082583,0.160613668857538,733955269898.8225,45270.0,16346101,13671225,56.86018957345972,10.014785788978056
NLD,2007,164550.6,0.22857775748921946,7289.7,86.47914868005016,100.0,18119.36025,12515.00791,1.2914136658509312,0.217521601194242,848558887541.1792,48620.0,16381696,13848922,56.70616113744076,10.044784129799504
NLD,2008,165221.9,0.21642680643713358,8332.3,20.541682182339873,100.0,18229.59142,9015.296103,1.404945287934817,0.389292461499527,951869997864.0623,51670.0,16445593,14044865,57.14751184834124,10.046576003674662
NLD,2009,160488.3,0.2178916301729077,9032.9,10.99819249428965,100.0,18043.59423,8960.888278,1.546387424797709,0.514284544827762,871518638049.2181,52310.0,16530388,14263741,56.84553809664986,9.70868318396398
NLD,2010,171110.5,0.22864008020344592,8569.3,13.660123661872486,100.0,17877.53382,8751.031866,1.4885841676316205,0.512923100553586,847380859016.6885,53430.0,16615394,14477657,55.50844945152683,10.298311312990831
NLD,2011,158768.0,0.20410322286614005,7800.8,36.681961479847324,100.0,17379.82122,8606.873792,1.317805474921001,0.466428782200821,905270626332.6929,53650.0,16693074,14669707,55.11269276393832,9.511010374721875
NLD,2012,157473.4,0.19881943431541613,8545.0,28.568633362336946,100.0,17085.27237,8688.359958,1.173607400310879,0.370055034770235,838923319919.5315,51500.0,16754962,14842886,54.61743772241993,9.398612781097325
NLD,2013,157090.2,0.18984266578627418,8630.1,37.47008227513478,100.0,17165.88989,8599.762283,0.9687086473180309,0.294820793441482,877172824534.5193,51900.0,16804432,14987369,54.84119916889285,9.348141014227675
NLD,2014,149793.4,0.18040473276133184,9073.7,13.184433740748306,100.0,17181.46006,8897.879089,0.9222278784882578,0.359828172726548,892167986713.7081,51600.0,16865008,15126226,54.58889878302167,8.881905066395461
NLD,2015,157376.0,0.18473857944835423,8752.8,43.487231677270735,100.0,17427.55105,9225.232472,0.9802962002441028,0.443220089035769,765572770634.3746,49300.0,16939923,15275237,54.826254826254825,9.290242936759512
NLD,2016,158499.3,0.17799148030725537,7776.9,30.749085922580992,100.0,17368.65181,8994.01631,1.0432171912923838,0.532178879608489,784060430240.1014,46480.0,17030314,15435425,53.9055539055539,9.306892403745461
NLD,2017,155710.9,0.16499348426327606,8794.5,27.269557374404364,100.0,16523.78363,8798.598359,1.0776861057997087,0.591203366164118,833869641687.0677,46270.0,17131296,15602670,54.024354024354025,9.089265634076956
NLD,2018,151382.3,0.1519221219194894,7905.1,-36.14034742659005,100.0,15529.25795,8445.024007,1.036375039121553,0.583933408920832,914043438179.591,50540.0,17231624,15765213,54.11345411345412,8.785144104815656
NLD,2019,145939.237,0.13974738045948043,8654.2,-1.559213510419974,100.0,15539.59728,8500.635056,1.0760840670840992,0.65507157480522,910194347568.6097,51930.0,17344874,15935776,53.95901395901396,8.413969279915207
RUS,2000,1563845.6,1.5629374938699674,1561.4,1.0311611157523461,97.8066482543945,481202.2357,55551.09248,-0.42606872752483355,-0.420614990249978,259710142196.94278,1710.0,146596869,107528803,13.256668868358753,10.667660303167866
RUS,2001,1567172.0,1.4583961079761507,1934.7,0.9286630042118247,97.8552093505859,490449.1929,58036.97175,-0.4295440523861612,-0.424090524785415,306602070620.5005,1780.0,145976482,107067910,13.239021662421765,10.735784138160009
RUS,2002,1565334.4,1.340301446815715,1969.1,1.0055359447855594,97.8952178955078,501231.1385,58106.55856,-0.4668410062030212,-0.460024258081391,345470494417.8628,2100.0,145306497,106569238,13.225797786940188,10.772638748561944
RUS,2003,1609996.7,1.2026963464637275,1777.4,1.8423788845797267,97.9336853027344,532832.3028,58377.40813,-0.4101588719572872,-0.453780668020263,430347420194.65967,2590.0,144648618,106133030,13.202934134587796,11.13039807957239
RUS,2004,1600978.5,1.0866300450072897,1876.5,2.60618528059526,97.9776229858398,536977.431,54685.03048,-0.34136940906381036,-0.402681471328549,591016690742.7976,3410.0,144067316,105771342,13.18460213305106,11.112711366122765
RUS,2005,1611982.1,0.9500526604705944,1852.7,2.0298070138981372,98.0340347290039,550415.9949,54650.3887,-0.32017895450860173,-0.381452794741516,764015982495.6761,4450.0,143518814,105433226,13.166159892414504,11.231852152847361
RUS,2006,1654851.0,0.7757636547759573,1886.9,3.797712140931854,98.1097030639648,547607.8078,54811.93583,-0.26620854366703384,-0.327445270108383,989932059220.6675,5810.0,143049637,105152927,13.15737091930877,11.568369096944998
RUS,2007,1658148.6,0.6974471718101106,1989.8,4.298956010211722,98.2062072753906,554974.9396,55847.15209,-0.10988230333406365,-0.17108203294568,1299703459799.9585,7560.0,142805114,105037446,13.155844457171748,11.611269047409605
RUS,2008,1655191.1,0.5750782932828995,2387.3,4.502694248648224,98.3199310302734,553101.4655,60400.18191,0.01721237963026058,-0.0439492591634852,1660848058303.1138,9580.0,142742366,105055527,13.158436257966265,11.595654089130063
RUS,2009,1546666.4,0.5586457665610973,2280.6,2.992125551863645,98.4470520019531,539130.211,58828.01834,0.08987395673949203,0.0301077605196216,1222645887209.319,9230.0,142785349,105149987,13.158436257966265,10.832108551977555
RUS,2010,1617827.5,0.5527247879401461,1842.7,2.8308287298597268,99.2681579589844,557087.6168,57051.68008,0.10598282338607413,0.0448957880908489,1524916698232.7131,9980.0,142849468,105261487,13.158436257966265,11.325400945840414
RUS,2011,1699083.2,0.5213000314278338,2260.3,2.6923612147087397,99.2094802856445,566098.3115,59933.16117,0.13903301277443206,0.077981777433695,2045922727569.7834,11060.0,142960908,105407937,13.158436257966265,11.88494969547899
RUS,2012,1675755.9,0.4814976513321508,1858.9,2.2907987250398087,100.0,560078.871,58827.63558,0.24829232338943655,0.168305035277726,2208293528673.974,13490.0,143201721,105669982,13.158436257966265,11.702065368334505
RUS,2013,1632679.7,0.4363373112114072,2241.0,3.0194020795180845,100.0,562356.9998,59133.11906,0.3104762211914428,0.212950704549247,2292470104248.1816,15190.0,143506995,105998572,13.158436257966265,11.377004305608935
RUS,2014,1611960.7,0.4283102776693977,2444.0,1.0698764142592376,100.0,562762.0917,61249.51376,0.33535855064671977,0.217642262118,2059241582146.1104,14630.0,143819667,106354644,13.158436257966265,11.208207706391088
RUS,2015,1592559.4,0.4516315479885133,2391.7,0.5026079622984418,95.5,568592.4227,60988.83967,0.3276926436186748,0.192557946508244,1363482179761.1711,11780.0,144096870,106703732,13.158436257966265,11.05200550157682
RUS,2016,1571517.3,0.4440598920405169,2650.8,2.5485000007475214,99.4102249145508,583174.4667,63451.45401,0.32407682052119824,0.170245238698228,1276786344534.2651,9730.0,144342397,107050095,13.158436257966265,10.887426928347324
RUS,2017,1594550.3,0.41883579895739836,2967.1,1.8140929805118673,100.0,595374.1099,64234.321,0.2793122542241801,0.106870569429971,1574199355092.7134,9210.0,144496739,107349517,13.158436257966265,11.035199209582164
RUS,2018,1661000.0,0.39250044572734705,2615.9,0.530060793452575,100.0,617987.1756,64881.091,0.17654537427862083,-0.0130668924933287,1657328764645.9346,10250.0,144477859,107539205,13.158436257966265,11.49657124971654
RUS,2019,1703588.7,0.3860490562051478,2713.8,1.8885173253730927,99.7779693603516,620983.1588,67353.29879,0.15711497920047984,-0.0495686654330689,1693114993990.49,11280.0,144406261,107708298,13.158436257966265,11.797194167363697
SAU,2000,249654.8,0.30358484571423877,3516.4,-0.9925692202563637,100.0,79674.635,5721.1004,2.818210954042699,2.52723635699494,189514910222.66666,7810.0,21547390,17205160,80.84188883048253,11.58631277384407
SAU,2001,254084.2,0.3058667414841427,3932.0,0.010665941543399095,100.0,78268.60205,5872.861817,2.7549835208146334,2.46860133878166,184137517724.86267,8180.0,22085929,17685749,80.84467993059464,11.504347405988673
SAU,2002,272251.2,0.3320682879633992,4047.6,-0.32389987219507854,100.0,77163.9266,6027.410234,2.6875494775454345,2.40447229697642,189605920240.51572,8070.0,22623415,18167507,80.84561029729868,12.034045257977189
SAU,2003,284828.3,0.30625554558221574,4228.9,-0.2717728738595435,99.9982070922852,84795.89864,6207.67945,2.585629356411886,2.30459354525526,215807655244.424,9200.0,23150847,18643377,80.84793621405876,12.303148131038142
SAU,2004,299889.4,0.2908712706732147,4675.2,-0.12920966064307743,100.0,86161.85819,6456.910267,2.4608597012664033,2.18309041865558,258742263029.00797,10800.0,23661808,19107856,80.80653489572916,12.67398501416291
SAU,2005,315293.2,0.28085904465002604,4753.2,3.683049497020171,100.0,90467.53774,6340.560684,3.3406679862066033,3.06242987376478,328459700124.06396,12350.0,24397644,19756968,80.8102563625453,12.923100279682744
SAU,2006,335434.3,0.28199358776371447,5047.1,4.853586295041284,100.0,90246.66364,6495.985727,4.23626307545006,3.95879667991777,376900135720.729,13670.0,25382870,20611906,80.79025347840852,13.214987115326203
SAU,2007,354617.4,0.28501116979449936,5121.8,5.846305428493346,100.0,88149.33205,6897.769371,4.20344260259126,3.92920488472079,415964583059.2048,15080.0,26400068,21496783,80.79071866176054,13.432442674011297
SAU,2008,389713.4,0.2892467989588024,5221.3,7.590633221985839,100.0,90751.89045,6520.241015,4.126140744806686,3.85387472835296,519796738631.128,17420.0,27437353,22402324,80.74280477650267,14.203753547217183
SAU,2009,406526.7,0.30610760541189763,4874.4,8.496351701540432,100.0,84281.14636,6362.959658,4.009648521773662,3.74300660963915,429097899279.01337,16730.0,28483797,23318830,80.67907465727616,14.27220886316526
SAU,2010,446131.5,0.31601457729954235,5507.8,5.534324638835615,100.0,86848.26476,6689.028302,3.4712087112967596,3.20649410639241,528207298529.872,17480.0,29411929,24142488,80.66558434006764,15.168386269394299
SAU,2011,463763.7,0.28994223030029803,5483.3,2.4102049389384144,100.0,94802.89683,7382.371526,2.7468222809236584,2.4815925615212,676634577273.0453,19750.0,30150945,24814831,80.65721103973131,15.381398493480054
SAU,2012,492467.1,0.29212287685484795,5164.2,1.6421612968375445,100.0,96900.9089,7797.036949,2.4642885976919073,2.19976275661053,741849984943.256,22930.0,30821543,25433937,80.63720815559454,15.978015766439725
SAU,2013,503213.7,0.2966363857260042,5359.8,1.1759000221706997,100.0,96953.35083,7796.960773,2.3880368762218493,2.12178788388145,753864543430.248,24510.0,31482498,26048619,80.61394898799362,15.983919065126281
SAU,2014,540520.2,0.30953682130227467,5192.8,1.045098423895802,100.0,97861.09525,7836.271397,2.2875728018545307,2.02203271109992,766605946720.4266,24910.0,32125564,26651368,80.74433988156431,16.82523612659376
SAU,2015,565190.1,0.3582398965923616,5582.8,1.2160144274773321,100.0,100910.6397,8326.43702,2.189460371582618,1.92462213676111,669484381328.8907,23430.0,32749848,27241324,80.77304169438383,17.25779307433732
SAU,2016,561229.7,0.36829263325775,5440.9,1.1189992011342886,99.9,105652.7437,8374.673658,2.2797923446945383,2.014458627481,665999879694.1919,21590.0,33416270,27869503,80.76838986086365,16.79510310396702
SAU,2017,549749.9,0.33811068724876003,5630.9,0.19844113861810522,99.97,103780.2152,8234.288696,2.562794482273035,2.29816056079707,714994694991.6506,20090.0,34193122,28592972,80.75400085593736,16.077791902125814
SAU,2018,527565.7,0.3083326699989723,5675.8,0.5016759728805668,99.89,106592.3092,8105.099734,2.649278832008808,2.38415003117342,846583785179.856,21880.0,35018133,29360603,80.75393052021454,15.065500493701363
SAU,2019,526770.3,0.29994581029936224,5295.4,0.5440932155102989,99.99,104821.5282,8206.529572,2.5478289085464523,2.28458901092139,838564705624.6427,23180.0,35827362,30118272,80.75393052021454,14.70301664967686
ESP,2000,293314.3,0.3349115776782007,3603.3,6.7700927304217755,100.0,39103.21218,23773.31879,0.5534056111767166,0.447137014535835,598363313494.9032,15790.0,40567864,30937864,59.65130260521042,7.230213057310585
ESP,2001,294786.8,0.3143846408349299,2804.7,4.604656616781331,100.0,39806.78433,23386.41255,0.8002258389688913,0.694068084334464,627830029412.2054,15540.0,40850412,31186430,59.215277220572894,7.2162503526280215
ESP,2002,312753.3,0.3097323836499669,3222.0,5.553345714615503,100.0,40170.34809,23019.36705,1.661162209420899,1.41259540475782,708756677088.6287,15630.0,41431558,31708814,58.951186277653086,7.548673404944124
ESP,2003,318657.7,0.301561941154804,3250.7,3.3879000415480394,100.0,40156.9343,24021.22502,2.1280671647721205,1.80845446818345,907491523174.1157,18080.0,42187645,32390830,58.398269265439396,7.5533417425883815
ESP,2004,335560.3,0.2990360127936079,3750.1,2.3635993180716985,100.0,39851.73929,23297.65899,2.042762099446718,1.7254663034483,1069055675273.7479,22130.0,42921895,33059302,58.23750951560559,7.817928355679543
ESP,2005,350499.8,0.2908398816188372,2159.3,2.3409382372644143,100.0,39576.79601,21932.19008,2.0017576170627143,1.68934904712031,1153715822717.5093,25910.0,43653155,33727737,58.434350517942654,8.029197431434222
ESP,2006,341776.3,0.2506046750607428,3028.2,2.6124935071797784,100.0,39316.70399,22287.41688,1.9992081028344255,1.69035255626114,1260398977831.763,27850.0,44397319,34408810,57.342979678544225,7.698129249651314
ESP,2007,354683.1,0.2414979500907917,3933.9,4.628870250924347,100.0,40032.36916,22860.80878,2.157701090347765,1.85108130845179,1474002579820.0046,29770.0,45226803,35159317,56.10787201218168,7.842320846777517
ESP,2008,324274.2,0.21214026282976473,3573.5,4.5401242303745395,100.0,38464.78631,20587.88089,1.8984465233298922,1.59533049906372,1631863493552.3433,32250.0,45954106,35833174,56.41940657578187,7.056479349201136
ESP,2009,288131.2,0.19364786308496124,2944.8,0.6402941123081628,100.0,40168.21745,20250.64227,1.1853779023685578,0.88573598057307,1491472923706.6396,32560.0,46362946,36260460,56.090322063129186,6.214687047712628
ESP,2010,274140.6,0.18578153508230094,3291.5,2.574300627200519,100.0,38595.39569,20715.56105,0.7566078932748853,0.460408305051304,1422108199783.3699,31970.0,46576897,36535850,55.08889822203555,5.8857634934332355
ESP,2011,275470.1,0.1849295256959492,3691.8,1.812105242205533,100.0,38440.59155,19665.83009,0.6493894603154821,0.355338396471428,1480710495710.13,31020.0,46742697,36773882,54.04096983275986,5.893329176106376
ESP,2012,270280.4,0.1821721099621377,2842.5,1.5737661800170586,100.0,37734.91894,19021.2308,0.35558183003649496,0.0649259625617232,1324750738725.0002,29540.0,46773055,36904876,53.86137822114711,5.778549209582312
ESP,2013,243794.9,0.1611800780462379,4047.1,3.49468567383378,100.0,37188.65048,19582.70584,-0.03532948576084285,-0.327669039579687,1355579535912.5637,29230.0,46620045,36891840,53.4439535395134,5.229400786721677
ESP,2014,241979.9,0.1552162723745119,3248.5,2.4014261306594076,100.0,37005.57772,20382.67127,-0.004941594246866403,-0.298951059088036,1371820537888.6008,29160.0,46480882,36890017,53.13368385278183,5.206009214713267
ESP,2015,257251.2,0.15861833933282132,3243.1,1.925923718590839,100.0,38582.90544,20512.2954,0.21932548266905613,-0.077588861590047,1196156971279.6868,28460.0,46444832,36971015,53.18906218416086,5.538855216442596
ESP,2016,248252.1,0.14315762688429856,3877.8,3.5874639226556737,100.0,38488.08598,20281.09299,0.3829717186427246,0.0844301500680736,1233554967011.7102,27570.0,46484062,37112875,52.57724735969765,5.340585338690926
ESP,2017,264723.7,0.14365521154923955,2770.2,2.4036144121703815,100.0,38873.29408,20689.80276,0.534737452920241,0.234587922968563,1313245330197.6611,27120.0,46593236,37311863,52.638713827628145,5.681590778541332
ESP,2018,258373.2,0.13559700181964832,4205.5,4.123659564510362,100.0,39155.94467,20994.40872,0.7384811672713235,0.437982993728698,1421702715218.013,29330.0,46797754,37588424,52.408209711445984,5.52105983547843
ESP,2019,241886.5,0.11904303823243916,3445.5,1.8561486369611195,100.0,39342.10777,20518.47549,1.021035077598803,0.717715637103499,1394320055129.3845,30360.0,47134837,37974181,52.45849172587285,5.131798800959045
CHE,2000,43708.8,0.16578661040358997,6402.2,8.266524057199712,100.0,5680.136644,2603.164626,0.48703219228885275,0.561954617400164,279209007352.66907,44580.0,7184250,5272018,39.62149580002024,6.083975362772732
CHE,2001,45154.7,0.16514416291685988,6011.9,3.4074285095904893,100.0,5731.175479,2642.735794,0.6218652812881617,0.632771238018431,286580125206.2822,42010.0,7229854,5304905,39.536472433772744,6.245589468335044
CHE,2002,43573.3,0.15453932662988001,6269.8,2.6699166958616987,100.0,5691.832038,2532.325212,0.7919127279971216,0.756469145838096,309299934075.7696,40640.0,7284753,5347082,39.45903547391326,5.9814382176032606
CHE,2003,44839.5,0.1577234993837316,5086.5,5.446476333871188,100.0,5598.718757,2519.928717,0.7773218634017192,0.74191960337232,362088305988.7471,46660.0,7339001,5388808,39.37653399458515,6.1097552650558296
CHE,2004,45283.9,0.15253115874510875,6732.5,1.758366844021469,100.0,5521.290386,2536.462932,0.721465950344645,0.687425960233006,403914244451.9662,55000.0,7389625,5427827,39.30161943319838,6.128037620312263
CHE,2005,45850.7,0.14846818959873184,6300.4,0.6370923505934293,100.0,5554.864987,2588.800628,0.6759925011869559,0.640601540243491,418292704114.27454,62780.0,7437115,5464643,39.22263272432816,6.165119135578783
CHE,2006,45479.3,0.13132805098816164,6165.0,12.173553035862888,100.0,5559.279111,2600.81683,0.662946312521288,0.627558473346134,441619409123.4163,65290.0,7483934,5500991,39.142647468178254,6.076924248663872
CHE,2007,43541.2,0.11323052071410628,6418.5,9.92110684796029,100.0,5514.73184,2569.752104,0.929048227949449,0.893690977823134,490754683815.1438,64120.0,7551117,5552336,39.06012754327361,5.766193266506133
CHE,2008,44962.5,0.10926167361920791,6413.1,0.5272481959612605,100.0,5591.203393,2638.108703,1.3059806326360273,1.27061807385776,567273005013.4337,64870.0,7647675,5625324,38.9867395485373,5.879237807568967
CHE,2009,43668.6,0.10645229669512261,6578.3,8.599654620250917,100.0,5522.457413,2599.342646,1.2834583639725483,1.24948463127384,554191679308.8842,71800.0,7743831,5697988,38.90829031278469,5.639146825389139
CHE,2010,45207.8,0.10612656516270044,6093.9,2.9507731889827147,100.0,5528.269765,2603.610081,1.0768961158326058,1.0415580576588,598851028906.5803,79040.0,7824909,5759681,38.834902318048385,5.7774218204965715
CHE,2011,41192.3,0.09055002138645807,6874.6,2.9005207742068158,100.0,5424.431338,2551.9849,1.1444791124630271,1.11187894263206,715888126682.3959,81330.0,7912398,5825978,38.75898370280393,5.206044994197714
CHE,2012,42516.6,0.08944446847626886,6464.3,5.819102215691923,100.0,5395.277672,2500.133037,1.0916891125772283,1.06181932886789,686420221557.9899,86720.0,7996861,5889928,38.685595708067616,5.316661124908886
CHE,2013,43531.2,0.08727876615716117,5945.6,-3.529486370267923,100.0,5345.168296,2523.417523,1.1783921446923329,1.14987975781229,706234937370.9675,90590.0,8089346,5959745,38.5889133515538,5.381300293002673
CHE,2014,39793.3,0.07662874402757998,7044.6,2.890846323582148,100.0,5277.873312,2500.069011,1.2499608319579487,1.22010397343287,726537808338.0005,88250.0,8188649,6034707,38.51358184026723,4.859568409880556
CHE,2015,39090.8,0.07231658686518358,6431.9,17.10838333282033,100.0,5224.814676,2481.468004,1.1681863910415573,1.13833715247736,694118186379.6278,86810.0,8282396,6105617,38.438416004846644,4.719745349051169
CHE,2016,39666.5,0.07033683321999654,5154.6,24.248073500883173,100.0,5206.999464,2494.970166,1.1205135985727916,1.09203117387253,687895460902.7133,83360.0,8373338,6174416,38.36349704158034,4.737238601857467
CHE,2017,38699.0,0.06714372941062462,6800.2,20.603537816925076,100.0,5162.609488,2485.386757,0.9629864390238949,0.933155888738653,695200833086.4989,80770.0,8451840,6234162,38.288233914186215,4.578766280478571
CHE,2018,37481.3,0.062274965196124354,6332.3,-22.105308210222436,100.0,5128.934511,2456.683548,0.785417652319277,0.736633975172522,725562534363.8948,82470.0,8514329,6283319,38.21425381041567,4.402143727356554
CHE,2019,37376.3,0.05997915249861207,6580.8,1.2164249147443784,100.0,5041.752034,2400.088339,0.783765811954327,0.713313668444329,721369112726.7239,83160.0,8575280,6332759,38.14036733953284,4.358609864634158
GBR,2000,530888.2,0.3396452555055973,7164.8,9.851472459105102,100.0,109898.6907,36942.41249,0.43361566105197613,0.357300887421605,1666048767079.7632,29390.0,58892514,46319551,70.11945604100359,9.014527720789776
GBR,2001,545262.2,0.33065896323377764,6291.1,3.4019958887626163,100.0,104855.4808,35542.63309,0.512040255282785,0.384975969564228,1648765214386.9978,29010.0,59119673,46557334,70.07398834373579,9.223024626675455
GBR,2002,530785.9,0.3073204989734078,7076.9,5.026403799074981,100.0,102716.246,33511.85864,0.7985010152836943,0.423337079636281,1785781372553.9185,29140.0,59370479,46930583,70.16905716529574,8.940232737552952
GBR,2003,543037.1,0.29997306033326054,7032.8,1.7509194419590672,100.0,98440.84364,33112.03287,0.8343597531411671,0.465641113602993,2056704586736.5474,32250.0,59647577,47323791,70.08638862480882,9.10409319728109
GBR,2004,543075.9,0.28225855108468967,7031.8,3.5929806113384886,100.0,93266.4981,34005.82385,0.9337973341736204,0.568943113421317,2423047347028.452,37810.0,59987905,47767769,70.47906419212168,9.0530899520495
GBR,2005,540917.0,0.2734719829435077,7196.5,9.928170779439165,100.0,89375.25574,32843.93112,1.0451336765154104,0.68661130607346,2544813166100.505,42700.0,60401206,48269624,70.08638862480882,8.955400658721947
GBR,2006,542060.8,0.25635063020931714,7278.6,7.514320021018331,100.0,84854.63216,31783.91587,1.0897954746412943,0.73504867842129,2709978165671.036,44800.0,60846820,48798541,73.7320712602819,8.908613465748909
GBR,2007,530502.5,0.24337382867326265,6632.3,6.773850594021362,100.0,80568.35079,31825.26526,1.1271899550309774,0.778666112441256,3092996468387.228,47360.0,61322463,49351705,72.94258669863184,8.651030536721919
GBR,2008,515335.6,0.22674983555257072,7420.2,8.645343154708506,100.0,75035.35761,31637.52999,1.1318691961886218,0.787032622318939,2931683721186.7466,48430.0,61806995,49913475,73.09552349853263,8.337820015355867
GBR,2009,466492.5,0.21344436207456494,7029.6,0.60172546231411,100.0,69477.38782,29328.71182,1.0951052678930226,0.756390859593407,2417565709974.4907,44170.0,62276270,50463084,71.61162319679246,7.490694288530768
GBR,2010,482646.2,0.2102184847686744,6953.0,2.678599117253383,100.0,64549.42757,29846.59845,1.1177710853051193,0.783888646646516,2491397494467.946,41900.0,62766365,51030310,71.19414706733352,7.689567493672765
GBR,2011,445648.4,0.18906914094234445,6984.7,1.0130520413107251,100.0,60590.26833,28901.98197,1.1105991711088403,0.781506562236639,2666403005061.417,41180.0,63258810,51600211,70.94614144587277,7.044843240016688
GBR,2012,467831.0,0.19159367295902913,6215.1,1.7274537945239028,100.0,58300.45813,28496.24938,1.0221455201881071,0.695353132322269,2706340967030.682,41810.0,63700215,52130345,71.020543132311,7.3442609259639084
GBR,2013,453778.1,0.17701230125007292,6631.6,1.955025587273872,100.0,54458.01965,28499.67536,0.9930322732438243,0.669740535540783,2786315215249.946,42800.0,64128273,52650595,71.30244285537138,7.076100427653806
